id,class,family,family_cname,cname,name,fullname,is_endemic,iucn_category,source
432242,鳥綱,Laridae,鷗科,烏領燕鷗,Onychoprion fuscatus nubilosus,"Onychoprion fuscatus nubilosus Sparrman, 1788 ",0,NA,原生
380330,鳥綱,Oriolidae,黃鸝科,黃鸝,Oriolus chinensis diffusus,"Oriolus chinensis diffusus Sharpe, 1877 ",0,VU,原生
425219,鳥綱,Oriolidae,黃鸝科,黃鸝(外來亞種),Oriolus chinensis maculatus,"Oriolus chinensis maculatus Vieillot, 1817 ",0,NA,歸化
380331,鳥綱,Oriolidae,黃鸝科,朱鸝,Oriolus traillii ardens,"Oriolus traillii ardens Swinhoe, 1862 ",1,LC,原生
435233,鳥綱,Turdidae,鶇科,寶興歌鶇,Otocichla mupinensis,"Otocichla mupinensis Laubmann, 1920 ",0,NA,原生
380503,鳥綱,Strigidae,鴟鴞科,蘭嶼角鴞,Otus elegans botelensis,"Otus elegans botelensis Kuroda Sr, 1928 ",1,NT,原生
432252,鳥綱,Strigidae,鴟鴞科,領角鴞(華南亞種),Otus lettia erythrocampe,"Otus lettia erythrocampe Buturlin, 1910 ",0,NA,原生
419715,鳥綱,Strigidae,鴟鴞科,領角鴞(臺灣亞種),Otus lettia glabripes,"Otus lettia glabripes Swinhoe, 1870 ",1,LC,原生
380505,鳥綱,Strigidae,鴟鴞科,黃嘴角鴞,Otus spilocephalus hambroecki,"Otus spilocephalus hambroecki Swinhoe, 1870 ",1,LC,原生
404622,鳥綱,Strigidae,鴟鴞科,東方角鴞(日本亞種),Otus sunia japonicus,"Otus sunia japonicus Temminck & Schlegel, 1844 ",0,NA,原生
420276,鳥綱,Strigidae,鴟鴞科,東方角鴞(東北亞種),Otus sunia stictonotus,"Otus sunia stictonotus Sharpe, 1875 ",0,LC,原生
380115,鳥綱,Pandionidae,鶚科,魚鷹,Pandion haliaetus haliaetus,"Pandion haliaetus haliaetus Linnaeus, 1758 ",0,NA,原生
417867,鳥綱,Thraupidae,唐納雀科,紅冠臘嘴鵐,Paroaria coronata,"Paroaria coronata J. F. Miller, 1776 ",0,NA,歸化
430648,鳥綱,Paridae,山雀科,白頰山雀,Parus minor commixtus,"Parus minor commixtus Swinhoe, 1868 ",0,NA,原生
380416,鳥綱,Paridae,山雀科,青背山雀,Parus monticolus insperatus,"Parus monticolus insperatus Swinhoe, 1866 ",1,NT,原生
435236,鳥綱,Passeridae,麻雀科,山麻雀,Passer cinnamomeus rutilans,"Passer cinnamomeus rutilans Temminck, 1836 ",0,EN,原生
425262,鳥綱,Passeridae,麻雀科,家麻雀,Passer domesticus domesticus,"Passer domesticus domesticus Linnaeus, 1758 ",0,NA,原生
404623,鳥綱,Passeridae,麻雀科,麻雀,Passer montanus saturatus,"Passer montanus saturatus Stejneger, 1885 ",0,NA,原生
435219,鳥綱,Emberizidae,鵐科,稀樹草鵐,Passerculus sandwichensis,"Passerculus sandwichensis Gmelin, 1789 ",0,NA,原生
419842,鳥綱,Sturnidae,椋鳥科,粉紅椋鳥,Pastor roseus,"Pastor roseus Linnaeus, 1758 ",0,NA,原生
419425,鳥綱,Phasianidae,雉科,藍孔雀,Pavo cristatus,"Pavo cristatus Linnaeus, 1758 ",0,NA,歸化
404624,鳥綱,Pelecanidae,鵜鶘科,卷羽鵜鶘,Pelecanus crispus,"Pelecanus crispus Bruch, 1832 ",0,NA,原生
419645,鳥綱,Campephagidae,山椒鳥科,小灰山椒鳥,Pericrocotus cantonensis,"Pericrocotus cantonensis Swinhoe, 1861 ",0,NA,原生
420939,鳥綱,Campephagidae,山椒鳥科,灰山椒鳥,Pericrocotus divaricatus,"Pericrocotus divaricatus Raffles, 1822 ",0,LC,原生
404627,鳥綱,Campephagidae,山椒鳥科,長尾山椒,Pericrocotus ethologus ethologus,"Pericrocotus ethologus ethologus Bangs & Phillips, 1914 ",0,NA,原生
432178,鳥綱,Campephagidae,山椒鳥科,粉紅山椒鳥,Pericrocotus roseus,"Pericrocotus roseus Vieillot, 1818 ",0,NA,原生
380333,鳥綱,Campephagidae,山椒鳥科,灰喉山椒,Pericrocotus solaris griseogularis,"Pericrocotus solaris griseogularis Gould, 1863 ",0,NA,原生
432278,鳥綱,Campephagidae,山椒鳥科,赤紅山椒鳥,Pericrocotus speciosus,"Pericrocotus speciosus Latham, 1790 ",0,NA,原生
419646,鳥綱,Campephagidae,山椒鳥科,琉球山椒鳥,Pericrocotus tegimae,"Pericrocotus tegimae Stejneger, 1887 ",0,NA,原生
419676,鳥綱,Paridae,山雀科,煤山雀,Periparus ater ptilosus,"Periparus ater ptilosus Ogilvie-Grant, 1912 ",1,LC,原生
430635,鳥綱,Paridae,山雀科,黃腹山雀,Periparus venustulus,"Periparus venustulus Swinhoe, 1870 ",0,NA,原生
404628,鳥綱,Accipitridae,鷹科,東方蜂鷹,Pernis ptilorhynchus orientalis,"Pernis ptilorhynchus orientalis Temminck, 1821 ",0,NT,原生
432215,鳥綱,Phaethontidae,熱帶鳥科,紅嘴熱帶鳥,Phaethon aethereus mesonauta,"Phaethon aethereus mesonauta Peters, JL, 1930 ",0,NA,原生
380190,鳥綱,Phaethontidae,熱帶鳥科,白尾熱帶鳥,Phaethon lepturus dorotheae,"Phaethon lepturus dorotheae Mathews, 1913 ",0,NA,原生
380191,鳥綱,Phaethontidae,熱帶鳥科,紅尾熱帶鳥,Phaethon rubricauda melanorhynchos,"Phaethon rubricauda melanorhynchos Gmelin, JF, 1789 ",0,NA,原生
380192,鳥綱,Phalacrocoracidae,鸕鷀科,丹氏鸕鷀,Phalacrocorax capillatus,"Phalacrocorax capillatus Temminck & Schlegel, 1849 ",0,NA,原生
380193,鳥綱,Phalacrocoracidae,鸕鷀科,鸕鷀,Phalacrocorax carbo sinensis,"Phalacrocorax carbo sinensis Staunton, 1796 ",0,NA,原生
404629,鳥綱,Scolopacidae,鷸科,灰瓣足鷸,Phalaropus fulicarius,"Phalaropus fulicarius Linnaeus, 1758 ",0,NA,原生
380240,鳥綱,Scolopacidae,鷸科,紅領瓣足鷸,Phalaropus lobatus,"Phalaropus lobatus Linnaeus, 1758 ",0,LC,原生
380290,鳥綱,Phasianidae,雉科,環頸雉(臺灣特有亞種),Phasianus colchicus formosanus,"Phasianus colchicus formosanus Elliot, 1870 ",1,CR,原生
419430,鳥綱,Phasianidae,雉科,環頸雉(外來引進亞種),Phasianus colchicus karpowi,"Phasianus colchicus karpowi Buturlin, 1904 ",0,NA,歸化
404630,鳥綱,Diomedeidae,信天翁科,短尾信天翁,Phoebastria albatrus,"Phoebastria albatrus Pallas, 1769 ",0,NA,原生
404631,鳥綱,Diomedeidae,信天翁科,黑背信天翁,Phoebastria immutabilis,"Phoebastria immutabilis Rothschild, 1893 ",0,NA,原生
404632,鳥綱,Diomedeidae,信天翁科,黑腳信天翁,Phoebastria nigripes,"Phoebastria nigripes Audubon, 1839 ",0,NA,原生
380393,鳥綱,Muscicapidae,鶲科,黃尾鴝,Phoenicurus auroreus auroreus,"Phoenicurus auroreus auroreus Pallas, 1776 ",0,NA,原生
428599,鳥綱,Muscicapidae,鶲科,藍額紅尾鴝,Phoenicurus frontalis,"Phoenicurus frontalis Vigors, 1832 ",0,NA,原生
425227,鳥綱,Muscicapidae,鶲科,鉛色水鶇(臺灣亞種),Phoenicurus fuliginosus affinis,"Phoenicurus fuliginosus affinis Ogilvie-Grant, 1906 ",1,LC,原生
432292,鳥綱,Muscicapidae,鶲科,鉛色水鶇(大陸亞種),Phoenicurus fuliginosus fuliginosus,"Phoenicurus fuliginosus fuliginosus Vigors, 1831 ",0,NA,原生
425194,鳥綱,Muscicapidae,鶲科,白頂溪鴝,Phoenicurus leucocephalus,"Phoenicurus leucocephalus Vigors, 1831 ",0,NA,原生
380394,鳥綱,Muscicapidae,鶲科,赭紅尾鴝,Phoenicurus ochruros rufiventris,"Phoenicurus ochruros rufiventris Vieillot, 1818 ",0,NA,原生
427291,鳥綱,Phylloscopidae,柳鶯科,黃腹柳鶯,Phylloscopus affinis affinis,"Phylloscopus affinis affinis Tickell, 1833 ",0,NA,原生
427292,鳥綱,Phylloscopidae,柳鶯科,棕眉柳鶯,Phylloscopus armandii armandii,"Phylloscopus armandii armandii Milne-Edwards, 1865 ",0,NA,原生
380475,鳥綱,Phylloscopidae,柳鶯科,極北柳鶯(指名亞種),Phylloscopus borealis borealis,"Phylloscopus borealis borealis Blasius, 1858 ",0,NA,原生
404633,鳥綱,Phylloscopidae,柳鶯科,庫頁島柳鶯,Phylloscopus borealoides,"Phylloscopus borealoides Portenko, 1950 ",0,NA,原生
435230,鳥綱,Phylloscopidae,柳鶯科,栗頭鶲鶯,Phylloscopus castaniceps sinensis,"Phylloscopus castaniceps sinensis Rickett, 1898 ",0,NA,原生
425221,鳥綱,Phylloscopidae,柳鶯科,克氏冠紋柳鶯,Phylloscopus claudiae,"Phylloscopus claudiae La Touche, 1922 ",0,NA,原生
425258,鳥綱,Phylloscopidae,柳鶯科,嘰喳柳鶯,Phylloscopus collybita tristis,Phylloscopus collybita tristis  ,0,NA,原生
380476,鳥綱,Phylloscopidae,柳鶯科,冠羽柳鶯,Phylloscopus coronatus,"Phylloscopus coronatus Temminck & Schlegel, 1847 ",0,NA,原生
420145,鳥綱,Phylloscopidae,柳鶯科,勘察加柳鶯,Phylloscopus examinandus,"Phylloscopus examinandus Stresemann, 1913 ",0,NA,原生
380477,鳥綱,Phylloscopidae,柳鶯科,褐色柳鶯,Phylloscopus fuscatus fuscatus,"Phylloscopus fuscatus fuscatus Blyth, 1842 ",0,NA,原生
425222,鳥綱,Phylloscopidae,柳鶯科,哈氏冠紋柳鶯,Phylloscopus goodsoni fokiensis,"Phylloscopus goodsoni fokiensis Hartert, 1917 ",0,NA,原生
428585,鳥綱,Phylloscopidae,柳鶯科,淡眉柳鶯,Phylloscopus humei,"Phylloscopus humei Brooks, 1878 ",0,NA,原生
404634,鳥綱,Phylloscopidae,柳鶯科,飯島柳鶯,Phylloscopus ijimae,"Phylloscopus ijimae Stejneger, 1892 ",0,VU,原生
380478,鳥綱,Phylloscopidae,柳鶯科,黃眉柳鶯,Phylloscopus inornatus,"Phylloscopus inornatus Blyth, 1842 ",0,LC,原生
435229,鳥綱,Phylloscopidae,柳鶯科,白眶鶲鶯,Phylloscopus intermedius intermedius,"Phylloscopus intermedius intermedius Hodgson, 1854 ",0,NA,原生
430643,鳥綱,Phylloscopidae,柳鶯科,雙斑綠柳鶯,Phylloscopus plumbeitarsus,"Phylloscopus plumbeitarsus Swinhoe, 1861 ",0,NA,原生
380479,鳥綱,Phylloscopidae,柳鶯科,黃腰柳鶯,Phylloscopus proregulus,"Phylloscopus proregulus Pallas, 1811 ",0,NA,原生
419652,鳥綱,Phylloscopidae,柳鶯科,黑眉柳鶯,Phylloscopus ricketti,"Phylloscopus ricketti Slater, 1897 ",0,NA,原生
404636,鳥綱,Phylloscopidae,柳鶯科,巨嘴柳鶯,Phylloscopus schwarzi,"Phylloscopus schwarzi Radde, 1863 ",0,NA,原生
425259,鳥綱,Phylloscopidae,柳鶯科,林柳鶯,Phylloscopus sibilatrix,"Phylloscopus sibilatrix Bechstein, 1793 ",0,NA,原生
435231,鳥綱,Phylloscopidae,柳鶯科,淡尾鶲鶯,Phylloscopus soror,"Phylloscopus soror Alström & Olsson, 1999 ",0,NA,原生
430638,鳥綱,Phylloscopidae,柳鶯科,棕腹柳鶯,Phylloscopus subaffinis,"Phylloscopus subaffinis Ogilvie-Grant, 1900 ",0,NA,原生
380480,鳥綱,Phylloscopidae,柳鶯科,淡腳柳鶯,Phylloscopus tenellipes,"Phylloscopus tenellipes Swinhoe, 1860 ",0,NA,原生
419651,鳥綱,Phylloscopidae,柳鶯科,暗綠柳鶯,Phylloscopus trochiloides,"Phylloscopus trochiloides Sundevall, 1837 ",0,NA,原生
419650,鳥綱,Phylloscopidae,柳鶯科,歐亞柳鶯,Phylloscopus trochilus,"Phylloscopus trochilus Linnaeus, 1758 ",0,NA,原生
435232,鳥綱,Phylloscopidae,柳鶯科,比氏鶲鶯,Phylloscopus valentini,"Phylloscopus valentini Bangs, 1929 ",0,NA,原生
430644,鳥綱,Phylloscopidae,柳鶯科,日本柳鶯,Phylloscopus xanthodryas,"Phylloscopus xanthodryas Swinhoe, 1863 ",0,NA,原生
432169,鳥綱,Phylloscopidae,柳鶯科,雲南柳鶯,Phylloscopus yunnanensis,"Phylloscopus yunnanensis Alström, Olsson & Colston, 1992 ",0,NA,原生
435227,鳥綱,Corvidae,鴉科,喜鵲,Pica serica,"Pica serica Gould, 1845 ",0,LC,原生
380494,鳥綱,Picidae,啄木鳥科,綠啄木,Picus canus tancolo,"Picus canus tancolo Gould, 1863 ",0,VU,原生
404637,鳥綱,Pittidae,八色鶇科,藍翅八色鳥,Pitta moluccensis,"Pitta moluccensis Statius Muller, 1776 ",0,NA,原生
380436,鳥綱,Pittidae,八色鶇科,八色鳥,Pitta nympha,"Pitta nympha Temminck & Schlegel, 1850 ",0,EN,原生
432261,鳥綱,Pittidae,八色鶇科,綠胸八色鳥,Pitta sordida sordida,"Pitta sordida sordida Statius Müller, 1776 ",0,NA,原生
380258,鳥綱,Threskiornithidae,䴉科,白琵鷺,Platalea leucorodia leucorodia,"Platalea leucorodia leucorodia Linnaeus, 1758 ",0,NA,原生
380259,鳥綱,Threskiornithidae,䴉科,黑面琵鷺,Platalea minor,"Platalea minor Temminck & Schlegel, 1849 ",0,NT,原生
404638,鳥綱,Calcariidae,鐵爪鵐科,雪鵐,Plectrophenax nivalis vlasowae,"Plectrophenax nivalis vlasowae Portenko, 1937 ",0,NA,原生
404639,鳥綱,Threskiornithidae,䴉科,彩䴉,Plegadis falcinellus,"Plegadis falcinellus Linnaeus, 1766 ",0,NA,原生
419431,鳥綱,Ploceidae,織布文鳥科,黑頭織雀,Ploceus cucullatus,"Ploceus cucullatus Müller, 1776 ",0,NA,歸化
432301,鳥綱,Ploceidae,織布文鳥科,非洲金織雀,Ploceus subaureus,"Ploceus subaureus Smith, A, 1839 ",0,NA,歸化
380147,鳥綱,Charadriidae,鴴科,太平洋金斑鴴,Pluvialis fulva,"Pluvialis fulva Gmelin, JF, 1789 ",0,LC,原生
420944,鳥綱,Charadriidae,鴴科,灰斑鴴,Pluvialis squatarola,"Pluvialis squatarola Linnaeus, 1758 ",0,NT,原生
419692,鳥綱,Pnoepygidae,鷦眉科,臺灣鷦眉,Pnoepyga formosana,"Pnoepyga formosana Ingram, 1909 ",1,LC,原生
380195,鳥綱,Podicipedidae,鸊鷉科,角鸊鷉,Podiceps auritus auritus,"Podiceps auritus auritus Linnaeus, 1758 ",0,NA,原生
380196,鳥綱,Podicipedidae,鸊鷉科,冠鸊鷉,Podiceps cristatus cristatus,"Podiceps cristatus cristatus Linnaeus, 1758 ",0,NA,原生
432210,鳥綱,Podicipedidae,鸊鷉科,赤頸鸊鷉,Podiceps grisegena holbollii,"Podiceps grisegena holbollii Reinhardt, 1854 ",0,NA,原生
380197,鳥綱,Podicipedidae,鸊鷉科,黑頸鸊鷉,Podiceps nigricollis nigricollis,"Podiceps nigricollis nigricollis Brehm, 1831 ",0,NA,原生
,鳥綱,Rallidae,秧雞科,白眉秧雞,Poliolimnas cinereus,"Poliolimnas cinereus Vieillot, 1819 ",0,NA,原生
419691,鳥綱,Timaliidae,畫眉科,小彎嘴,Pomatorhinus musicus,"Pomatorhinus musicus Swinhoe, 1859 ",1,LC,原生
435224,鳥綱,Rallidae,秧雞科,灰頭紫水雞,Porphyrio poliocephalus viridis,"Porphyrio poliocephalus viridis Begbie, 1834 ",0,NA,原生
404645,鳥綱,Rallidae,秧雞科,斑胸秧雞,Porzana porzana,"Porzana porzana Linnaeus, 1766 ",0,NA,原生
380315,鳥綱,Cisticolidae,扇尾鶯科,灰頭鷦鶯,Prinia flaviventris sonitans,"Prinia flaviventris sonitans Swinhoe, 1860 ",0,NA,原生
432285,鳥綱,Cisticolidae,扇尾鶯科,褐頭鷦鶯(華南亞種),Prinia inornata extensicauda,"Prinia inornata extensicauda Swinhoe, 1860 ",0,NA,原生
380316,鳥綱,Cisticolidae,扇尾鶯科,褐頭鷦鶯(臺灣亞種),Prinia inornata flavirostris,"Prinia inornata flavirostris Swinhoe, 1863 ",1,LC,原生
404646,鳥綱,Cisticolidae,扇尾鶯科,斑紋鷦鶯(指名亞種),Prinia striata striata,"Prinia striata striata Swinhoe, 1859 ",1,NA,原生
380435,鳥綱,Prunellidae,岩鷚科,岩鷚,Prunella collaris fennelli,"Prunella collaris fennelli Deignan, 1964 ",1,VU,原生
404647,鳥綱,Prunellidae,岩鷚科,棕眉山岩鷚,Prunella montanella,"Prunella montanella Pallas, 1776 ",0,NA,原生
404648,鳥綱,Procellariidae,鸌科,黑背白腹穴鳥,Pseudobulweria rostrata rostrata,"Pseudobulweria rostrata rostrata Peale, 1848 ",0,NA,原生
430649,鳥綱,Megalaimidae,鬚鴷科,五色鳥,Psilopogon nuchalis,"Psilopogon nuchalis Gould, 1863 ",1,LC,原生
417662,鳥綱,Megalaimidae,鬚鴷科,火簇擬啄木鳥,Psilopogon pyrolophus,"Psilopogon pyrolophus S. Muller, 1836 ",0,NA,歸化
432265,鳥綱,Psittacidae,鸚鵡科,紅領綠鸚鵡,Psittacula krameri,"Psittacula krameri Scopoli, 1769 ",0,NA,歸化
417808,鳥綱,Psittacidae,鸚鵡科,非洲灰鸚鵡,Psittacus erithacus,"Psittacus erithacus Linnaeus, 1758 ",0,NA,歸化
380204,鳥綱,Procellariidae,鸌科,白腹穴鳥,Pterodroma hypoleuca,"Pterodroma hypoleuca Salvin, 1888 ",0,NA,原生
432214,鳥綱,Procellariidae,鸌科,克島圓尾穴鳥,Pterodroma neglecta,"Pterodroma neglecta Schlegel, 1863 ",0,NA,原生
444649,鳥綱,Procellariidae,鸌科,索氏圓尾鸌,Pterodroma solandri,"Pterodroma solandri Gould, 1844 ",0,NA,原生
444672,鳥綱,Leiothrichidae,噪眉科,黑喉噪眉,Pterorhinus chinensis,"Pterorhinus chinensis Scopoli, 1786 ",0,NA,歸化
444673,鳥綱,Leiothrichidae,噪眉科,黑臉噪眉,Pterorhinus perspicillatus,"Pterorhinus perspicillatus Gmelin, 1789 ",0,NA,歸化
444674,鳥綱,Leiothrichidae,噪眉科,臺灣白喉噪眉,Pterorhinus ruficeps,"Pterorhinus ruficeps Gould, 1863 ",1,NA,原生
432246,鳥綱,Columbidae,鳩鴿科,小綠鳩,Ptilinopus leclancheri longialis,"Ptilinopus leclancheri longialis Manuel, 1936 ",1,DD,原生
428576,鳥綱,Pycnonotidae,鵯科,白喉紅臀鵯,Pycnonotus aurigaster chrysorrhoides,"Pycnonotus aurigaster chrysorrhoides Vieillot, 1818 ",0,NA,原生
432362,鳥綱,Pycnonotidae,鵯科,白眉黃臀鵯,Pycnonotus goiavier,"Pycnonotus goiavier Scopoli, 1786 ",0,NA,歸化
419434,鳥綱,Pycnonotidae,鵯科,紅耳鵯,Pycnonotus jocosus,"Pycnonotus jocosus Linnaeus, 1758 ",0,NA,歸化
380439,鳥綱,Pycnonotidae,鵯科,白頭翁(臺灣亞種),Pycnonotus sinensis formosae,"Pycnonotus sinensis formosae Hartert, 1910 ",1,LC,原生
432276,鳥綱,Pycnonotidae,鵯科,白頭翁(大陸亞種),Pycnonotus sinensis sinensis,"Pycnonotus sinensis sinensis Gmelin, 1789 ",0,NA,原生
380440,鳥綱,Pycnonotidae,鵯科,烏頭翁,Pycnonotus taivanus,"Pycnonotus taivanus Styan, 1893 ",1,VU,原生
420223,鳥綱,Fringillidae,雀科,褐鷽,Pyrrhula nipalensis uchidae,"Pyrrhula nipalensis uchidae Kuroda, 1916 ",1,LC,原生
420225,鳥綱,Fringillidae,雀科,灰鷽,Pyrrhula owstoni,"Pyrrhula owstoni Rothschild & Hartert, 1907 ",1,NA,原生
427299,鳥綱,Fringillidae,雀科,歐亞鷽,Pyrrhula pyrrhula griseiventris,"Pyrrhula pyrrhula griseiventris Lafresnaye, 1841 ",0,NA,原生
380304,鳥綱,Rallidae,秧雞科,灰腳秧雞,Rallina eurizonoides formosana,"Rallina eurizonoides formosana Seebohm, 1894 ",1,LC,原生
380305,鳥綱,Rallidae,秧雞科,紅腳秧雞,Rallina fasciata,"Rallina fasciata Raffles, 1822 ",0,NA,原生
420954,鳥綱,Rallidae,秧雞科,西方秧雞,Rallus aquaticus,"Rallus aquaticus Linnaeus, 1758 ",0,NA,原生
419986,鳥綱,Rallidae,秧雞科,東亞秧雞,Rallus indicus,"Rallus indicus Blyth, 1849 ",NA,NA,原生
380149,鳥綱,Recurvirostridae,長腳鷸科,反嘴鴴,Recurvirostra avosetta,"Recurvirostra avosetta Linnaeus, 1758 ",0,LC,原生
380442,鳥綱,Regulidae,戴菊科,火冠戴菊鳥,Regulus goodfellowi,"Regulus goodfellowi Ogilvie-Grant, 1906 ",1,LC,原生
380443,鳥綱,Regulidae,戴菊科,戴菊鳥,Regulus regulus japonensis,"Regulus regulus japonensis Blakiston, 1862 ",0,NA,原生
419680,鳥綱,Remizidae,攀雀科,攀雀,Remiz consobrinus,"Remiz consobrinus Swinhoe, 1870 ",0,NA,原生
444645,鳥綱,Rhipiduridae,扇尾鶲科,菲律賓扇尾鶲,Rhipidura nigritorquis,"Rhipidura nigritorquis Vigors, 1831 ",0,NA,原生
425266,鳥綱,Hirundinidae,燕科,棕沙燕,Riparia chinensis chinensis,"Riparia chinensis chinensis Gray, 1830 ",0,NA,原生
380366,鳥綱,Hirundinidae,燕科,灰沙燕,Riparia riparia ijimae,"Riparia riparia ijimae Lonnberg, 1908 ",0,NA,原生
380176,鳥綱,Laridae,鷗科,三趾鷗,Rissa tridactyla,"Rissa tridactyla Linnaeus, 1758 ",0,NA,原生
420867,鳥綱,Rostratulidae,彩鷸科,彩鷸,Rostratula benghalensis,"Rostratula benghalensis Linnaeus, 1758 ",0,LC,原生
419698,鳥綱,Laridae,鷗科,黑嘴鷗,Saundersilarus saundersi,"Saundersilarus saundersi Swinhoe, 1871 ",0,CR,原生
432170,鳥綱,Muscicapidae,鶲科,白斑黑石䳭,Saxicola caprata,"Saxicola caprata Linnaeus, 1766 ",0,NA,原生
404651,鳥綱,Muscicapidae,鶲科,灰叢鴝,Saxicola ferreus haringtoni,"Saxicola ferreus haringtoni Hartert, 1910 ",0,NA,原生
444676,鳥綱,Muscicapidae,鶲科,黑喉鴝,Saxicola stejnegeri,"Saxicola stejnegeri Parrot, 1908 ",0,NA,原生
428594,鳥綱,Pellorneidae,雀眉科,頭烏線,Schoeniparus brunneus brunneus,"Schoeniparus brunneus brunneus Gould, 1863 ",1,LC,原生
380242,鳥綱,Scolopacidae,鷸科,山鷸,Scolopax rusticola,"Scolopax rusticola Linnaeus, 1758 ",0,LC,原生
417783,鳥綱,Fringillidae,雀科,金絲雀,Serinus canaria,"Serinus canaria Linnaeus, 1758 ",0,NA,歸化
418131,鳥綱,Fringillidae,雀科,黃額絲雀,Serinus mozambicus,"Serinus mozambicus S. Muller, 1776 ",0,NA,歸化
432307,鳥綱,Anatidae,雁鴨科,巴鴨,Sibirionetta formosa,"Sibirionetta formosa Georgi, 1775 ",NA,NA,原生
432369,鳥綱,Paradoxornithidae,鸚嘴科,粉紅鸚嘴,Sinosuthora webbiana bulomacha,"Sinosuthora webbiana bulomacha Swinhoe, 1866 ",1,NT,原生
380444,鳥綱,Sittidae,鳾科,茶腹鳾,Sitta europaea sinensis,"Sitta europaea sinensis Verreaux, 1871 ",0,NA,原生
432166,鳥綱,Paridae,山雀科,赤腹山雀,Sittiparus castaneoventris,"Sittiparus castaneoventris Gould, 1862 ",1,NT,原生
431227,鳥綱,Paridae,山雀科,雜色山雀,Sittiparus varius varius,"Sittiparus varius varius Temminck & Schlegel, 1848 ",0,NA,原生
419893,鳥綱,Anatidae,雁鴨科,琵嘴鴨,Spatula clypeata,"Spatula clypeata Linnaeus, 1758 ",0,LC,原生
435220,鳥綱,Anatidae,雁鴨科,白眉鴨,Spatula querquedula,"Spatula querquedula Linnaeus, 1758 ",0,LC,原生
380117,鳥綱,Accipitridae,鷹科,大冠鷲,Spilornis cheela hoya,"Spilornis cheela hoya Swinhoe, 1866 ",1,LC,原生
419847,鳥綱,Fringillidae,雀科,黃雀,Spinus spinus,"Spinus spinus Linnaeus, 1758 ",0,LC,原生
380441,鳥綱,Pycnonotidae,鵯科,白環鸚嘴鵯(臺灣亞種),Spizixos semitorques cinereicapillus,"Spizixos semitorques cinereicapillus Swinhoe, 1871 ",1,LC,原生
432277,鳥綱,Pycnonotidae,鵯科,白環鸚嘴鵯(大陸亞種),Spizixos semitorques semitorques,"Spizixos semitorques semitorques Swinhoe, 1861 ",0,NA,原生
420166,鳥綱,Sturnidae,椋鳥科,灰椋鳥,Spodiopsar cineraceus,"Spodiopsar cineraceus Temminck, 1835 ",NA,LC,原生
420165,鳥綱,Sturnidae,椋鳥科,絲光椋鳥,Spodiopsar sericeus,"Spodiopsar sericeus J. F. Gmelin, 1788 ",NA,LC,原生
444670,鳥綱,Zosteropidae,繡眼科,栗耳鳳眉,Staphida torqueola,"Staphida torqueola Swinhoe, 1870 ",0,NA,原生
404653,鳥綱,Stercorariidae,賊鷗科,長尾賊鷗,Stercorarius longicaudus pallescens,"Stercorarius longicaudus pallescens Løppenthin, 1932 ",0,NA,原生
404654,鳥綱,Stercorariidae,賊鷗科,灰賊鷗,Stercorarius maccormicki,"Stercorarius maccormicki Saunders, H, 1893 ",0,NA,原生
380177,鳥綱,Stercorariidae,賊鷗科,短尾賊鷗,Stercorarius parasiticus,"Stercorarius parasiticus Linnaeus, 1758 ",0,NA,原生
404655,鳥綱,Stercorariidae,賊鷗科,中賊鷗,Stercorarius pomarinus,"Stercorarius pomarinus Temminck, 1815 ",0,NA,原生
380182,鳥綱,Laridae,鷗科,紅燕鷗,Sterna dougallii bangsi,"Sterna dougallii bangsi Mathews, 1912 ",0,LC,原生
380184,鳥綱,Laridae,鷗科,燕鷗(東北亞種),Sterna hirundo longipennis,"Sterna hirundo longipennis Nordmann, 1835 ",0,LC,原生
420278,鳥綱,Laridae,鷗科,燕鷗(蒙古亞種),Sterna hirundo minussensis,"Sterna hirundo minussensis Sushkin, 1925 ",0,NA,原生
380186,鳥綱,Laridae,鷗科,蒼燕鷗,Sterna sumatrana sumatrana,"Sterna sumatrana sumatrana Raffles, 1822 ",0,LC,原生
425231,鳥綱,Laridae,鷗科,小燕鷗,Sternula albifrons sinensis,"Sternula albifrons sinensis Gmelin, JF, 1789 ",0,NT,原生
380266,鳥綱,Columbidae,鳩鴿科,珠頸斑鳩,Streptopelia chinensis chinensis,"Streptopelia chinensis chinensis Scopoli, 1786 ",0,NA,原生
419635,鳥綱,Columbidae,鳩鴿科,灰斑鳩,Streptopelia decaocto,"Streptopelia decaocto Frivaldszky, 1838 ",0,NA,原生
432247,鳥綱,Columbidae,鳩鴿科,金背鳩(大陸亞種),Streptopelia orientalis orientalis,"Streptopelia orientalis orientalis Latham, 1790 ",0,NA,原生
380267,鳥綱,Columbidae,鳩鴿科,金背鳩(臺灣亞種),Streptopelia orientalis orii,"Streptopelia orientalis orii Yamashina, 1932 ",1,LC,原生
380268,鳥綱,Columbidae,鳩鴿科,紅鳩,Streptopelia tranquebarica humilis,"Streptopelia tranquebarica humilis Temminck, 1824 ",0,NA,原生
380507,鳥綱,Strigidae,鴟鴞科,褐林鴞,Strix leptogrammica caligata,"Strix leptogrammica caligata Swinhoe, 1863 ",0,NA,原生
427288,鳥綱,Strigidae,鴟鴞科,東方灰林鴞,Strix nivicolum yamadae,"Strix nivicolum yamadae Yamashina, 1936 ",1,NT,原生
